,Medical Imaging,Stem Cell Engineering,Clinical Medicine,Genetics,Cancer Research,Drug Delivery,Public Health,Neurology,Tissue Engineering,Animal Model,Epidemiology,Cell Biologies,Bone Marrow Regeneration,Brain Machine Interface,Spinal Injury & Rehabilitation,Musculoskeletal Regeneration,Machine Learning,Covid-19,Aging,Cardiac Engineering
Georgia Institute of Technology--Julia Babensee,0.0,1.9545828566485541,0.051374380377655696,0.009511560329476051,0.47757003074277043,0.5422358271602049,0.08460851427175364,0.1857880067280162,0.9638452231953097,1.2073150397307697,0.014884870513527403,0.685238404635093,0.1768377690857082,0.016157306219679844,0.09346100839531049,0.0,0.4883621532497418,1.5011366343642927,0.012736808775632982,0.00015149695178923392
Georgia Institute of Technology--Astrid Prinz,0.016900055233103527,0.04666092786171831,0.0053445317613390105,0.022075247993036007,0.019659654274037253,0.026703095200087058,0.0036817814882258736,0.4682997406341536,0.02440834456819712,0.043543246153803394,0.0058236462043622815,0.05080158022308637,0.01104926384206157,0.07008194424758549,0.032236920125491786,0.01516290821184217,0.37801641611156106,0.004223377135164922,0.013229710779477096,0.037765920228261814
Georgia Institute of Technology--Gabriel A Kwong,0.63526767059055,12.195824196597233,4.6524029648406335,1.5485177880045962,5.925868911800896,6.566258835410377,2.8145366658476085,1.9772276844007592,0.840017769524696,7.843872811356991,0.2810782656756077,2.014154512432968,0.011070835283041239,0.8561288558559375,0.5204910677168832,0.02834766446290605,3.9393853936884704,9.619300486878881,0.44474973516426,2.574856285608711
Georgia Institute of Technology--Randy Trumbower,0.0008130209699180298,0.017335958172321732,0.005427924992320444,0.005757130956864677,0.01886753761609579,0.05578932585087475,0.17976958338804738,0.21162105865184974,0.029933665985759913,0.07423770885289949,0.002668489049433831,0.00046610132448937023,0.008492828940550387,0.05012229566389418,0.7735004742826377,0.5356297225286551,0.085307557797116,0.005787036574648824,0.5571165006795734,0.0020516640612040352
Georgia Institute of Technology--Martha Grover,0.0475310332959442,0.0668179322817834,0.00561817358231288,0.7170209617628902,0.011744764846022656,3.722431140232731,0.6196473068962306,0.4706063330719191,0.2372483513051568,0.3417323553756625,0.2822080198259372,2.0592977040774567,0.05987262958627808,0.9491945731714064,0.020338722954419696,0.3163544233844846,3.1312982741861726,0.3516278532449765,0.3154804224232008,0.2280828938451015
Georgia Institute of Technology--Jay Patel,0.020021214819823892,0.2623211923637445,2.575378287898561,0.07551753175649387,0.22157677954679025,0.17207572438101493,0.28326253679030877,0.04281396949134266,0.6881578329968965,0.23597717701868223,0.04682400848943581,0.1392887704576086,0.10154669360300236,0.01774386608325255,0.5772127729637339,0.07993133370929904,0.34752816847495954,0.021257316390327602,1.8840211694782536,0.010492475983833082
Georgia Institute of Technology--Craig Forest,0.2976796511447716,2.4231963803910865,0.15481113533248447,0.24516827256843568,0.04595154321422085,1.1330629996568158,0.22325809302859922,1.5382402609973373,0.31328801551156726,0.7724985721634923,0.05363650105125799,0.47667803507409545,0.0022446890548884083,1.3388728317888736,0.059622350886619324,0.18287467312100877,1.7261841857463853,0.28283097280123204,0.23136980277378816,0.5391306118236383
Georgia Institute of Technology--Pamela Peralta-yahya,0.018331550534511687,0.7806689173739814,0.04054751011580198,0.4608724444077819,0.08770904820274282,2.9311198459888255,0.3531880278372251,0.07290510312360338,0.27732046063819243,1.3380418107612153,0.10507971376454367,2.421275228322428,0.0025641288798478015,0.0672303013603231,0.003848528551458793,0.13916983101693692,0.8294514468327525,0.5180132063831796,0.08593209795929986,0.025988394691984825
Georgia Institute of Technology--Adam Marcus,0.04948711227767907,2.9344549967169193,0.5715583453424758,0.7499019486644899,2.1194574366492493,0.02311964039221586,0.09326564770576973,0.08179813258205894,0.0922893145912027,0.6741885572580624,3.813150715767959e-06,0.4437037586461968,0.036469555399822814,0.07444764415091584,0.01176322037497421,0.02522180826975228,0.3431658940403962,0.15490007567320235,0.012379313511190145,0.05022882674845047
Georgia Institute of Technology--Eberhard Voit,0.006890466743182949,0.8155181272492332,0.3479341915269107,1.2409430049104615,0.14685218620644008,0.8749033810985833,1.0701786540969502,0.8078958467060343,0.1644785217683851,2.4914460019598823,0.34176351839816965,1.169737938024594,0.08289291498260287,0.7404936854633914,0.004738053909883594,0.05008007765015037,8.174515601644245,1.4285192117505745,0.6682395881942296,0.49407152147074684
Georgia Institute of Technology--T Nichols,0.05602705999644739,0.978629948548349,1.4087240078084826,1.5704867889609468,0.6652151337541722,0.7793556788238212,1.1681785881985518,0.47893170848136535,0.11399183426328113,0.7875453775521895,0.8357581248601489,0.37981876619095184,0.07738199963598295,1.080055366469751,0.7332715754407606,0.42928773696057126,0.7941556650049932,2.7979564618549455,3.472893099427875,0.6583795751171919
Georgia Institute of Technology--Woon-Hong Yeo,0.8079950607487882,1.7498438686360729,2.374866420646273,0.07927354277164456,0.1110028564476736,14.640653392905753,8.248230045860195,4.593835561439353,1.7905007802747412,0.5771604400543906,0.9822524323094315,0.016846730886827033,0.04412946415523529,1.445180889230376,1.2035056617746012,2.505901742508982,6.388269158131162,1.8769655081817351,0.6508009006487673,9.575954704157812
Georgia Institute of Technology--Rafael Davalos,0.04622886956990151,0.10226889676357678,0.34638166833464795,0.0,0.5453648198332153,0.18894479019115487,0.018224238339410732,0.15424074025926268,0.8291950872854573,0.2630279224557224,0.004901415248384596,0.0,0.008693340304480839,0.05518535522214173,0.0,0.009609328376500225,0.7750523818039088,0.025008921412974162,0.05089832462708574,0.0701815235116756
Georgia Institute of Technology--Corey Wilson,0.019835866317435235,1.0252848946971722,0.0400788532234152,5.835437930974321,0.09523848799869282,3.226208940711892,2.672483683904825,0.6378570387889795,1.5759235597025707,0.6005539634171945,0.0020684202663480526,7.068280589738723,0.014998026077274077,0.5491865324662671,0.08912816748835212,0.41313344427565923,2.8511481068506717,0.017879098567400248,0.01854745536432814,0.05484076931569678
Georgia Institute of Technology--Gari Clifford,0.36799689915029554,0.052807641254028204,2.861216714124446,0.1730728723531179,0.029924896466749278,0.5865683002133314,7.322074160676305,1.6624845325906015,0.035846988037889646,0.375170001324154,0.9945941116413972,0.14227513914533374,0.05011367210875395,1.9728263629121436,1.1349932927341544,0.1312966431235267,10.259618661736411,1.1278233274263358,6.394402267202734,3.0394260007159857
Georgia Institute of Technology--Andrés García,0.5148637833564623,24.39363825008702,5.2166050917252775,0.8952169632154627,3.8085142418740987,10.177813336351564,2.538128673162197,2.951018399740615,23.93089331894234,14.496640428478916,1.6123756609788846,8.259129118249124,10.825432580366511,0.8636120956031135,2.4954938645974853,3.8920985723133996,2.392804312130101,15.094979044006493,1.0446282659297033,1.929014588463011
Georgia Institute of Technology--Blair Brettmann,0.018680994592130375,0.002840590552550283,0.02489593286534509,0.0,0.006366661020038303,1.526745851940235,0.1639391256877082,0.07043969557017642,0.3325670387409323,0.01941434413136482,0.057741649885582745,0.2600298828599278,0.06440398522446897,0.019908594614881352,0.00398488570348619,0.13867929486622155,0.3702445557932636,0.0,0.236569745339821,0.17008111892152
Georgia Institute of Technology--Minsu Kim,0.0017904900635640716,0.6941918895762117,0.060314752258457255,0.0581212761996472,0.022705143257344164,0.14855000840375293,0.04299331823024477,0.16861402001986484,0.009436462366964406,0.07614750052809616,0.0,0.16969372800361304,0.016271910124843893,0.008099933925308877,0.0,0.07700992746159138,0.22124522379206457,0.10112225236919449,0.017468410462258648,0.045782615539301935
Georgia Institute of Technology--Marcus Cicerone,0.1391061877806034,0.05125287046940794,0.0,0.08746090532822276,0.005506208982071174,0.33542474253157584,0.11901966508120507,0.16714064627248404,0.025171995523833347,0.2680571883603286,0.02002266417330161,0.3991057011688466,0.05515456142478844,0.03290998841194129,0.0,0.058528346495863276,0.5523336674095549,0.030757374972024507,0.12516026426588964,0.09904652880026711
Georgia Institute of Technology--Suman Das,0.0,0.006823678809369002,0.017046108152040686,0.18491074343576855,0.02506401310277096,0.0,0.004147557527974157,0.021649512541751716,0.0,0.040864792030727966,0.023177246310758518,0.11141773892075493,0.005009140274657198,0.022477049256728616,0.008810130891339378,0.0022985318772370013,0.03124942122636535,0.9977297850865708,0.17782764797903186,0.030403790609810407
Georgia Institute of Technology--Eva Dyer,0.12811622711622228,0.5651142955551268,0.04117289084902897,0.060928575696767184,0.010965300512023251,0.20897550876883628,0.09612359912977507,2.9999874564446167,0.013760600871227333,0.05595619656832461,0.06277260059283778,0.11910861177781265,0.05890798463000851,3.154137536183402,0.24381628926188337,0.3293919420724479,2.931875943658707,0.04260597697587059,0.22389227697439623,0.07677562220056619
Georgia Institute of Technology--Bilal Haider,0.13482468870027814,0.28958703816377485,0.008519090481557091,0.0,0.017528344973027646,0.03284681325704164,0.008046368849085805,4.825251353159641,0.0011269814601221075,1.0628926131917271,0.005135914210360946,0.0,0.0763012964857163,1.4827106434050021,0.020964403934473314,0.0,0.11999797568655342,0.3385285078382507,0.0,0.0007769792264439657
Georgia Institute of Technology--Cyrus Aidun,0.005668807349392733,0.48641113883902953,0.02508254582568432,0.007396356215279702,0.04576085833315916,0.5584948931414216,0.009728660717705546,0.0650443324405054,0.005405335541187151,0.06274367951150467,0.01244101730438833,0.09513046860752813,0.012904220058719157,0.007108990758543482,0.0019749985221640936,0.02990106733783838,0.4624694562682397,0.01144484482408179,0.1118035716361919,3.592902838106281
Georgia Institute of Technology--Lewis Wheaton,0.017789820792865285,0.007219855884823396,0.173248933436813,0.02695844466284854,0.002676848331992163,0.1027273663427928,0.499131234931948,1.040233347220779,0.006244465682120687,0.04435773341342478,0.0009363522805077382,0.03015152432452356,0.006938188236684046,0.2918946301881689,0.35198092126346886,0.34331567008224084,0.5090501454550265,0.0057937398047317405,0.16814281900114283,0.073491256985314
Georgia Institute of Technology--David Myers,0.053374880910076486,4.727162911572767,0.8995771089612432,0.20120773876557901,0.18034301423001395,1.3463690358849472,0.9351394252053669,0.5059554867682918,2.743164466782741,1.5425542512016468,0.05171107503794183,0.906898215490726,0.05681679327157251,0.8579363692371232,1.1422769491495979,1.9536972097178515,0.9676888938308655,0.1898144319074152,0.14918773979658848,8.027375424340024
Georgia Institute of Technology--Karmella Haynes,0.0,0.2622209607522825,0.03605917914021091,0.0715246436755407,0.04270671857837632,0.0013170912796424718,0.009410688666295759,0.0006752397692931038,0.0,0.13033630490974626,0.001803157396493793,0.029492548405834255,0.033644662711822454,0.004838463765647867,0.0024075426383634016,0.0018248667291509365,0.011206910514520529,0.04901046309857273,0.01723370077385475,0.0025796919377486273
Georgia Institute of Technology--Francisco Robles,0.8932790961635859,1.5953469807063356,0.37917793171663816,0.18495909653857012,0.7792402121725691,0.8010124382101366,0.5182855274304496,0.3535899783554004,0.35120558902061383,0.2823286177502727,0.18523884232306054,0.4752945322351243,0.2881082451882901,0.8390366232378491,0.08708663885693516,0.0005741821614778291,0.8166960917914454,0.4683060023315122,0.08764298015003766,0.851574336648413
Georgia Institute of Technology--Eric Vogel,0.06722696888925833,0.022472671585569544,0.1033294615572947,0.05942220480573002,0.00346064063785539,2.601638093283492,0.21642507751864484,0.5482892197022803,0.03748442291894737,0.37020869138564294,0.10230124071887893,0.28014796105742523,0.07783008176708507,0.20609246778593465,0.03808543177184941,0.1268557655798819,0.4409916230557396,1.1534656486061459,0.28704180866278484,0.35888773119585116
Georgia Institute of Technology--Felipe Quiroz,0.0052185309644103865,0.4029422647544619,0.014041225052433666,0.01604211618230297,0.03260280151036236,0.022284857763172895,0.1547484319230679,0.0009796391639468635,0.26007888369156285,0.03572707911761476,0.08837064735860901,0.16287235513365267,0.0024337065704495087,0.007207962928224445,0.0,0.09541278224658434,0.10632686786885961,0.0005852542419416183,0.0,0.05334930761145168
Georgia Institute of Technology--Eric Schumacher,0.03734305895509681,0.0164348648485307,0.006693402283414044,0.04643406627610305,0.014226590258573205,0.026023791360741098,0.16808614675207956,0.9715235381114136,0.01804560370375587,0.11432418362077369,0.018862902801603416,0.03850849258406773,0.0076672907747609665,1.7018697484810834,0.06763144056462089,0.08107691630968906,0.38063958472621273,0.09393428984790281,0.31029818662740805,0.045868800590216266
Georgia Institute of Technology--Peter Kasson,0.0,0.0010843333165192497,0.00012532790670401273,0.009301867600442427,0.0,0.0,0.012822658873208014,0.0009384423398557895,0.0018828456353042534,0.0,0.0018404220306242713,0.06500907535156432,0.0,0.010365623445982375,0.0,0.0,0.013230066646324017,0.06600020965432389,0.003814386261618865,0.002124446612657966
Georgia Institute of Technology--Vince Calhoun,0.764536753840474,0.1868474403394085,1.545750828454651,1.669832434748613,0.1263054913117699,0.407662634993282,4.170366107072913,1.8040616429023513,0.2963979439880038,0.7391430030775978,0.5078265389142185,1.0228987900727846,0.1315331011573827,31.185411846351556,0.21552259921770253,0.41005849140520056,15.63973648262423,0.3087827458640717,7.538822754731049,0.11549180374578275
Georgia Institute of Technology--Cheng Zhu,0.25930007963608354,16.30343330935646,0.2809360595611917,0.2739968405397616,0.8936838894988036,2.461672767262109,1.1947359860150304,5.137964313057613,1.3025617446102022,6.304598926895755,0.761263316897732,14.176716122601823,0.2871857439290114,1.397839674167617,0.26832139885758083,4.5411745007423026,3.8098710149289925,3.683082664405124,0.39220104391316063,2.680187646092673
Georgia Institute of Technology--Shuyi Nie,0.04238162245722227,2.4052439186331602,0.009057329649816391,0.22844766665635874,0.01589683733818849,0.0,0.017021884677402333,0.7212975898017864,0.2436935628085434,0.13262970255688628,0.009757387268078663,0.4297806206399681,0.07970324915072716,0.17507115146818947,0.05785229831107298,0.16591809605541744,0.3733653228587708,0.0330939003370713,0.003084837044824101,0.4519479734421874
Georgia Institute of Technology--Annabelle Singer,0.04682731821948,1.4559487410927008,0.2864560561133951,0.06569866595038214,0.04245479580737914,0.14487385774724854,0.6745219960798279,4.877304685003196,0.0054795669017105855,2.9440103385216982,0.08491756326116766,0.15390353964567122,0.05672700297952067,4.647496297400416,0.1701032962015474,0.0,1.731566619122979,0.39823293759488393,0.1437872302453459,0.001523184121457847
Georgia Institute of Technology--Saurabh Sinha,0.03746384568331408,1.1104582411151418,0.03278497336948644,2.4771525803428247,0.21517774780072096,0.05898598809655785,0.18583977686599162,0.081001890390334,0.0010278564684401588,0.43898067891894715,0.04871795488880434,0.42956553017625043,0.002397579493215222,0.4112030778338078,0.01184317377368018,0.022802559073525314,1.6389325185000692,0.13356395889938016,0.10290311583707731,0.03400996655970325
Georgia Institute of Technology--Michelle Laplaca,0.014848151349300828,0.4817680611437575,0.11369931834510977,0.16024862732275408,0.025155471964540203,0.10092556507627215,0.1373539050032972,0.25821443351450474,0.2991036207400074,0.3890491141317097,0.012706789171774686,0.23577325096140989,0.024680830745922377,1.1989092867913094,1.5162171326052392,0.01830133270673098,0.669376311677094,0.16209400346949546,0.3031833704860539,0.07430886649051696
Georgia Institute of Technology--Boris Prilutsky,0.006999877966073678,0.00796381337807899,0.03768169619957523,0.01437087867709559,0.0022774835557141685,0.09632780292272212,0.1421167920480201,0.8416576358727877,0.05321870909735102,0.14356698169436782,0.011548120016164943,0.10037825917493104,0.2871633879398514,0.13616862649404504,0.7738890522925772,2.217271313162497,0.32412775035246116,0.079990967409726,0.22512937738016342,0.09677445732810337
Georgia Institute of Technology--David Hu,0.13497851240879785,0.09400909537953613,0.060117381961402344,0.08985903425514824,0.0013974225909449136,2.1635299195134086,0.7244429638758956,1.2275727622276844,0.38720208208614526,0.5349500133397388,0.3448680152666004,0.34779626849323214,0.24189447335633854,0.15890923727466624,0.24302499207329986,1.1324478380144656,2.0055937914850226,0.4494016101510646,0.8081589789611762,2.5716087049292944
Georgia Institute of Technology--Jennifer Curtis,0.0526343329099326,0.6514065296365373,0.008198928283740909,0.04201846192814509,0.01881839322576152,1.7043801555336826,0.1336378262140153,0.2518227215616378,0.2529331135425713,0.11091318256013283,0.020273965963219724,0.5028261651630614,0.17707452307623972,0.12536853912820767,0.005901503916185727,0.14346156825927986,0.2554570577133586,0.020096982995589784,0.0334275179977486,0.10810153275533324
Georgia Institute of Technology--Kyle Allison,0.04820548813250752,0.6513545397797897,0.08712263017725802,0.10094830649468772,0.008680705524368027,0.2821752189481,0.1636278254541793,0.031218584689153638,0.00303610188039363,0.14196362333499946,0.02782201513027405,0.12980054238706235,0.035019512788122965,0.011128903940424142,0.02698782831761591,0.011263734914760487,0.08607074821458228,0.38799026797508734,0.0032710939148438145,0.0
Georgia Institute of Technology--Costas Arvanitis,0.04471204337317603,8.379151337556623,0.7464521333893526,0.0019813624785958734,11.604148719349308,5.49548351472961,0.9885428990341623,0.0027657130133234894,0.02313750521495515,1.2861750768158697,0.010079831531989847,0.04121841690937888,0.006117338416654548,22.063093541793258,0.00021756526607611236,0.000555081186444087,0.35146448706797184,0.21721401370020413,0.02437033902445575,2.0528700443873826
Georgia Institute of Technology--Pamela Bhatti,0.0877595891063794,0.004144046181556384,0.45224895973901413,0.0,0.00023677331134363243,0.05050099675412541,0.2657168352013968,0.03282890383227688,0.003002611448196049,7.888769255009054e-06,0.015350676822696599,0.000383425005135354,0.0019469427671443512,0.00310043084085855,0.0049455146913810494,0.015532575630092204,0.13597619479213707,0.06774786797770183,0.0905083564983734,0.014173269450525093
Georgia Institute of Technology--Greg Gibson,0.17002651528878057,4.246165738455402,5.72577904600064,25.24955319209337,0.9922798481026478,0.8245842011898844,6.600902599530766,0.8233509707135106,0.44897724440682235,5.548234129106721,2.507510887706099,1.0796879650466547,0.9602416011513184,2.3543350163296632,1.0066090703521793,0.22226577448339577,4.553605548960734,4.29161300723303,8.019546729978282,2.9283003522402575
Georgia Institute of Technology--Shihao Yang,0.02943802987259239,0.014903211429907071,0.2628463179963939,0.007139553793621815,0.08513951310153789,0.19589858451318176,0.47219511450014723,0.15562698415503523,0.0,0.14728704264067075,0.23082692873841432,0.024707271294001344,0.0004955554824499246,0.11287118271689034,0.0,0.0004410206128541417,2.6109540054957274,0.35061238576349263,0.1669507868521747,0.020355549881231765
Georgia Institute of Technology--Xiangyang Tang,0.2052526876915169,0.017678461619999516,0.057102958086507366,0.0005773933745955769,0.02535320672674846,0.11372781432404183,0.10439876674609358,0.052361970217843154,0.011641537693556627,0.03877204097156658,0.0,0.011913791984480115,0.015273761266427202,0.005054405611180086,0.0018261439750505925,0.005025720468979996,0.21422448546807304,0.00080338897001429,0.006885496382782507,0.05724218317568311
Georgia Institute of Technology--Garrett Stanley,0.1765657047922933,0.19953632920143438,0.014791618990870729,0.10805379906812142,0.030494946729783853,0.16036100745578452,0.5232312422719616,7.525163234240244,0.09820884722275734,1.1769877737791172,0.03462503927610937,0.23193904087360295,0.2943752108824478,1.5231462684539827,0.028779629813781377,0.03311794926669756,1.0372264434170237,0.1939342242624272,0.09727579614946852,0.03545059970983573
Georgia Institute of Technology--Laura Hansen,0.010109551794652696,0.47355854878357045,0.06942057948920632,0.029174778574758642,0.045107006703820035,0.024191692342240542,0.025610506901246236,0.0654470460123942,0.12381820450320978,0.4859799550688287,0.005885825359489393,0.09399289473929189,0.014634502674257319,0.13769864833183948,0.08758317761373112,0.22856630979567907,0.03209536188011118,0.0013171091609096896,0.05135089018742534,0.1439419668137202
Georgia Institute of Technology--Brandon Dixon,0.204312177860759,2.0791311136917843,0.9095490851187381,0.12496704753520427,0.504060924498561,0.8947966289304217,0.3647390815885716,0.8261903804578823,1.7802159540111357,5.085641189332139,0.15264311016278853,0.9702927715974509,0.16849158503479725,0.4363793627383122,1.0460203330643512,3.2471456250493804,1.9526393009017378,0.8045123283839833,0.23632907289174904,5.0011947406192565
Georgia Institute of Technology--Muralidhar Padala,0.172695957447784,0.06393960759070645,0.8615152969971235,0.09832663810967213,0.022204122191422645,0.09883881839545879,0.08694522560247264,0.022487988902265024,0.3173047792703212,0.24984750519293975,0.012145015322747272,0.06665411805688423,0.08104063400100406,0.4374913131900082,0.10751137389128904,1.9678770491991695,0.5628221192135442,0.028200635766874788,0.22822492756169216,4.568552699784377
Georgia Institute of Technology--Timothy Whelan,0.0,0.0,0.06196954564090547,0.0,0.07008187744149603,0.0,0.04259633884673262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3645811407243756,0.0
Georgia Institute of Technology--Babak Mahmoudi,0.07775020733475027,0.015408715570103457,0.42195533982024364,0.011012846660360908,0.04010957873362823,0.20049324900600066,0.23013821565277157,1.1999432834750747,0.005101818300224528,0.14835372025467355,0.019478302567784794,0.026043094747130426,0.008663896923781672,0.45025059407844165,0.06970247984756088,0.01575509601001479,1.418474959809241,0.0762729703147384,0.09577869826051236,0.20421127387067894
Georgia Institute of Technology--Andrew Feola,0.08801516824532415,0.08556226485140073,0.06428611407005096,0.05541689729111693,0.0006538798810886294,0.011877158466563016,0.08905191102672183,0.31772617939996156,0.31413922271918276,0.5160296309873575,0.012402130531383703,0.015891084488695344,0.08345613344553136,0.07021467969708725,0.24048228764315183,0.06364624136589975,0.4404226361957067,0.06235775643678,0.7202299290238937,0.31866227994107843
Georgia Institute of Technology--Mg Finn,0.1805349711443579,4.324025732120217,2.610947377807653,2.5171602827400097,1.2114868914033394,8.90630057220692,1.7926201146758478,0.39512540485219694,0.7945437601933467,6.96910915029409,0.8637100032568973,9.801086189331793,0.22282369078342856,0.561105209904624,0.9771564974463689,1.3256970564819364,2.573763607295323,12.805040192797971,4.663401893218413,2.931717783311833
Georgia Institute of Technology--Ankur Singh,0.19477421710387988,18.50628619392137,1.9163180630356327,0.5861432308054859,2.966197162040923,2.5387013586452736,2.94804527809703,0.868677395417217,2.0537642693111833,9.353917792906381,1.3744388259944345,3.339154385792948,0.08153470758219275,0.7195734235835205,0.18666200535665417,0.012225266956193661,0.14149453549799,11.64964003603699,0.23675880723011672,0.03369747531738056
Georgia Institute of Technology--Todd Streelman,0.012627003783231963,1.1279373898590264,0.04532045990648695,3.1316072140841085,0.00044576160636217925,0.03449261886932173,0.10337400323455376,0.5674801131392784,0.13062751717753956,0.93419829519461,0.018988042829241526,0.3159644284536711,0.37404725449355875,1.7381949020319325,0.017835050409676353,0.12487203295428813,0.5260224919879082,0.09854755034238438,0.18330729927730383,0.032249005321610874
Georgia Institute of Technology--Ming-fai Fong,0.008508285214823788,0.19961722103917395,0.0045728336469890605,0.0011465891604946618,0.0016365794807208255,0.02248877779142212,0.004385237938884195,1.1656317697582026,0.0005501383878370956,0.2953947653973736,0.0478783343421822,0.10244844995293209,0.0016024892211873199,0.007989887889208815,0.0070844454245441325,0.006523790449529269,0.0031438208558772357,0.03984212150152001,0.08976238071361048,0.058337266819977
Georgia Institute of Technology--Philip Santangelo,0.8791206360147654,8.192184380666042,0.6245224922882281,9.464084995703892,2.460379627917593,6.5571703764613085,0.6476649119432778,0.43343128817303017,2.063793614402573,11.541089480814913,0.23341600617603603,7.199946760533736,0.10842488914698192,0.36081006487532524,0.1829946010575455,0.731444861217508,2.070470320296551,35.77928543698666,0.20521195679824591,1.1403620479636731
Georgia Institute of Technology--Levi Wood,0.002772022760490295,1.0195707095315183,0.38115774151177245,1.040255170418971,0.10766823073080752,0.029246922708029678,0.07126249357410905,0.6968196663755781,0.21419940578148122,2.9332751292661285,0.1052153152439275,0.6487519129873781,0.4955108651653256,2.008068457168654,1.7775511626282636,0.37543859386186473,0.8135204143347544,0.4401381715687479,0.3219445634737886,0.16371489579171344
Georgia Institute of Technology--Brooks Lindsey,0.47177467194076605,0.06499968358579372,0.12126205079293462,0.04548670097224867,0.0339204112479088,0.16498533160296422,0.03479911603223921,0.10241133734977323,0.13271599680113777,0.15390830294337152,0.035083589726941464,0.013930038017297601,0.12610225718181098,0.011060328581191357,0.023711866675172763,0.031676738479539786,0.3271279869396587,0.06955291465852703,0.10136795470762835,1.9054853326897014
Georgia Institute of Technology--Fatih Sarioglu,0.26027042240305753,5.832413864668694,0.2654563984696142,0.6429280951064547,1.3632981403466162,3.1868434092415274,1.0503035755242542,0.8123742550205312,0.0,0.030590781129075952,0.030700663448460938,0.3059273749371854,0.005130576125379196,0.64741305574333,0.15675221215003682,0.037241363173912065,2.9738821029307747,4.502091329539519,0.015180669750885608,4.550583260899551
Georgia Institute of Technology--Andrei G Fedorov,0.1685040403553865,1.5768648633990148,0.1059400464459627,0.12296765736664016,0.0387844165601723,3.3556167409002766,0.284993398145444,0.35147677592770565,0.06414893932761553,0.25819758390603986,0.06168878667421483,1.181456013860654,0.21408478859169483,0.46382794369974145,0.0750420955505604,0.08762014681882672,0.5735233541541753,0.27470707181314025,0.23974118044012363,1.1877761971266347
Georgia Institute of Technology--Susan Thomas,0.07962590106334431,13.062023879306652,1.7769577090037842,0.11675938319323866,17.071607485730368,7.711167435167467,1.779332519786254,0.5580015359520464,2.761191626650425,5.54713476768373,0.9904261292364891,0.9080078263833563,0.820523564809854,0.9697682341572249,0.10606829644594819,0.04718874349028138,1.1065930436323737,6.821873357461512,0.31470738214530924,2.8242503957052287
Georgia Institute of Technology--Stanislav Emelianov,4.705168691929572,5.687468389715293,0.5689324022378648,0.15118283715972863,2.539972988727672,5.140983676143505,1.2550651017589236,1.2677262812384842,2.6144117612170734,3.3425310762162854,0.7735358451793545,0.43843973560146693,0.16363006424167123,2.0881991508609716,1.4752404163678348,2.1252662477905866,0.7471962427431417,0.2553847079580198,0.38602821213986865,1.2639199876020926
Georgia Institute of Technology--Jennifer Rieser,0.0008830865164893128,0.06692268988787205,0.0,0.0920013195018202,5.996154243437467e-06,0.5402632621028002,0.11959967116073575,0.5576810251779254,0.05415821657703924,0.01362972847592375,0.00012108037254881501,0.647011677445898,0.03731395967863976,0.18356933540599824,0.16106046668223306,0.32824215113223504,1.1864878399302141,0.006652022317244963,0.10550728743715963,0.13567680394284126
Georgia Institute of Technology--Blazeck John,0.012218948019197831,0.3428165835584823,0.21202208363896805,0.22830971702165181,0.5424575600466417,0.1566969156502322,0.2230398167632934,0.1340133661290099,0.0644521525954479,0.41056266717016127,0.0,0.4635240651880695,2.1547222601446118e-05,0.1352255543827323,0.0021293984266677413,0.0,0.1850768852333498,0.2554198529205073,0.0,0.010974940321160873
Georgia Institute of Technology--Pinar Keskinocak,0.006507375081892733,0.02804865632206599,0.5619878345466764,0.015438501172870798,0.006117599852556669,0.051092780470224426,1.0102470774679604,0.09435829041771326,0.013818028746646952,0.18349359369134077,0.5372340614362642,0.0014384745002184445,0.012067580368361145,0.04057172213740671,0.035854082708625216,0.03858905621325936,1.3516366720637127,2.5951268592502115,1.192655641728689,0.10962774504892767
Georgia Institute of Technology--Joe Brown,0.2274764118112662,0.19144090318151702,0.5465126401425338,2.8259791998074157,0.10553698386089219,2.815832485384084,6.8544378942350015,0.4645783002125454,0.16468025183011753,1.2252145575871103,6.875638043845236,0.30000183064922903,0.2681948881457825,0.14198487656127337,0.38375055936286334,0.354800413279447,1.8886091307805708,9.041913651634749,7.720940109673613,0.7179067398989201
Georgia Institute of Technology--Andreas Bommarius,0.060055582217968716,0.335819700583663,0.17214823025393572,0.22629924256450876,0.004121179314531532,2.1877604907527384,0.9014873861889187,0.25323831220048054,0.37379005404564475,0.39782339363022035,0.08212975771165183,4.464257485051707,0.0718363582893822,0.1530976737954337,0.024300161153077628,0.2063885526182242,2.933654352960337,0.3434171971288449,0.6525288868150785,0.42350022606037724
Georgia Institute of Technology--Alex Abramson,3.717976631538367e-05,1.5879326986850098e-05,0.0,0.0,0.0,0.001142546926018354,0.0,0.0007970131093767156,0.0008032198473004542,0.0,0.0,0.0,0.0,0.0006761284172762398,0.0,0.0004511672809547518,8.667848164134878e-06,0.0,0.0,0.0
Georgia Institute of Technology--Muhannad Bakir,0.011584071049657689,0.08294935118170002,0.0,0.0,0.0019465376002947585,0.21531163596505645,0.012147191170821353,0.23899022575642206,0.05173768752181942,0.005113740655845893,0.0006147122071338941,0.01364067121651032,0.003981264414048008,0.008222035509705097,0.002469027214759569,0.1958255514100038,0.03239282237775209,0.007044809525910179,0.01525068383613621,0.08858684164763464
